month_start,employee_id,region_id,available_hours,billable_hours,internal_hours,bench_hours,utilization_rate
2023-10-01,E0380,R02,166.4,123.7,15.8,26.9,0.7437
2023-11-01,E0380,R02,158.4,115.4,7.4,35.6,0.7288
2023-12-01,E0380,R02,158.4,108.2,11.9,38.3,0.6828
2024-01-01,E0380,R02,166.4,102.5,10.1,53.8,0.6161
2024-02-01,E0380,R02,158.4,111,8.9,38.5,0.7006
2024-03-01,E0380,R02,150.4,121.3,15.5,13.7,0.8063
2024-04-01,E0380,R02,166.4,131.6,14.2,20.6,0.7908
2024-05-01,E0380,R02,150.4,114.3,20.3,15.8,0.7599
2024-06-01,E0380,R02,166.4,114,11.9,40.5,0.6853
2024-07-01,E0380,R02,142.4,110.6,15.2,16.6,0.7767
2024-08-01,E0380,R02,158.4,121,13.5,23.9,0.7636
2024-09-01,E0380,R02,158.4,117.9,14.8,25.7,0.744
2024-10-01,E0380,R02,158.4,129.9,17.1,11.5,0.8198
2024-11-01,E0380,R02,166.4,142.8,13.3,10.3,0.8582
2024-12-01,E0380,R02,150.4,114.8,14.1,21.5,0.7635
2025-01-01,E0380,R02,150.4,102,13.1,35.4,0.6779
2025-02-01,E0380,R02,150.4,96.2,11.3,42.8,0.6399
2025-03-01,E0380,R02,158.4,100.3,10.4,47.7,0.6335
2025-04-01,E0380,R02,158.4,116.2,18.8,23.4,0.7334
2025-05-01,E0380,R02,158.4,121,22.9,14.5,0.7637
2025-06-01,E0380,R02,158.4,101,15.9,41.5,0.6377
2025-07-01,E0380,R02,166.4,119.7,23.2,23.5,0.7193
2025-08-01,E0380,R02,166.4,118.4,16.3,31.6,0.7118
2025-09-01,E0380,R02,166.4,123.7,17.3,25.4,0.7435
2025-10-01,E0380,R02,158.4,124.3,17.1,17.1,0.7844
2025-11-01,E0380,R02,158.4,121,20.8,16.5,0.7642
2025-12-01,E0380,R02,166.4,112.7,18.5,35.2,0.6773
2026-01-01,E0380,R02,150.4,96.1,12.2,42.1,0.6391
2026-02-01,E0380,R02,158.4,120,15.9,22.5,0.7574
2026-03-01,E0380,R02,158.4,138.1,20.3,0,0.872
2026-04-01,E0380,R02,158.4,121.1,14.2,23.1,0.7644
2026-05-01,E0380,R02,158.4,129.4,16.4,12.7,0.8168
2026-06-01,E0380,R02,166.4,130.2,17.4,18.8,0.7822
2023-09-01,E0383,R01,150.4,119.6,10.9,20,0.7951
2023-10-01,E0383,R01,158.4,120.9,11.7,25.9,0.7631
2023-11-01,E0383,R01,166.4,140,15.5,10.9,0.8412
2023-12-01,E0383,R01,158.4,116.4,17.3,24.8,0.7347
2024-01-01,E0383,R01,166.4,108.5,16,41.9,0.6522
2024-02-01,E0383,R01,150.4,116.8,11.7,21.9,0.7766
2024-03-01,E0383,R01,166.4,122.7,19.3,24.4,0.7372
2024-04-01,E0383,R01,158.4,114.2,13.2,30.9,0.7212
2024-05-01,E0383,R01,166.4,136.6,18.8,11,0.8211
2024-06-01,E0383,R01,142.4,107.4,17.6,17.4,0.7544
2024-07-01,E0383,R01,150.4,120.4,22.3,7.7,0.8006
2024-08-01,E0383,R01,150.4,109.6,13.4,27.3,0.7291
2024-09-01,E0383,R01,166.4,129.7,11.4,25.3,0.7794
2024-10-01,E0383,R01,158.4,122.5,19,16.9,0.7735
2024-11-01,E0383,R01,166.4,130.3,15.8,20.3,0.7828
2024-12-01,E0383,R01,158.4,111.9,17.3,29.2,0.7063
2025-01-01,E0383,R01,158.4,95.4,18.3,44.7,0.602
2025-02-01,E0383,R01,150.4,109.7,9.9,30.8,0.7293
2025-03-01,E0383,R01,150.4,113.4,16.1,20.8,0.7542
2025-04-01,E0383,R01,166.4,115.3,16.6,34.5,0.693
2025-05-01,E0383,R01,166.4,119.6,20.1,26.8,0.7185
2025-06-01,E0383,R01,150.4,111.4,20.9,18.1,0.7405
2025-07-01,E0383,R01,158.4,132.1,19.2,7,0.8341
2025-08-01,E0383,R01,158.4,106.8,9.1,42.5,0.6743
2025-09-01,E0383,R01,166.4,112.2,15.5,38.7,0.6745
2025-10-01,E0383,R01,150.4,114.2,23.3,12.9,0.7592
2025-11-01,E0383,R01,158.4,114.8,14,29.6,0.7247
2025-12-01,E0383,R01,150.4,104.4,7.7,38.3,0.6939
2026-01-01,E0383,R01,158.4,102.4,19.2,36.8,0.6463
2026-02-01,E0383,R01,158.4,104.1,15.9,38.5,0.657
2026-03-01,E0383,R01,158.4,106.5,15.4,36.5,0.6724
2026-04-01,E0383,R01,158.4,120.8,15,22.6,0.7626
2026-05-01,E0383,R01,166.4,127.7,17.9,20.8,0.7673
2026-06-01,E0383,R01,166.4,141,17.6,7.8,0.8475
2024-10-01,E0388,R02,158.4,120.5,15.4,22.5,0.7605
2024-11-01,E0388,R02,158.4,121.3,11.4,25.7,0.766
2024-12-01,E0388,R02,150.4,90.6,13.3,46.5,0.6022
2025-01-01,E0388,R02,150.4,106.2,9.4,34.8,0.7061
2025-02-01,E0388,R02,166.4,125.2,15.8,25.5,0.7522
2025-03-01,E0388,R02,158.4,116.3,11.7,30.4,0.7341
2025-04-01,E0388,R02,158.4,127.2,9,22.2,0.8029
2025-05-01,E0388,R02,166.4,124,10.6,31.8,0.7451
2025-06-01,E0388,R02,150.4,119.8,17.6,13,0.7967
2025-07-01,E0388,R02,142.4,116.7,16.3,9.4,0.8195
2025-08-01,E0388,R02,158.4,126.3,19.3,12.8,0.7973
2025-09-01,E0388,R02,166.4,123.3,11.5,31.6,0.7412
2025-10-01,E0388,R02,158.4,116.5,12.4,29.5,0.7353
2025-11-01,E0388,R02,150.4,109.4,13.8,27.2,0.7276
2025-12-01,E0388,R02,158.4,121.8,13.9,22.7,0.7688
2026-01-01,E0388,R02,166.4,105.9,16,44.5,0.6365
2026-02-01,E0388,R02,166.4,111.7,16.1,38.6,0.6711
2026-03-01,E0388,R02,158.4,118,11.8,28.6,0.7452
2026-04-01,E0388,R02,166.4,140.4,16.3,9.7,0.844
2026-05-01,E0388,R02,158.4,126.2,11.5,20.7,0.797
2026-06-01,E0388,R02,150.4,114.9,14.7,20.8,0.7637
2024-06-01,E0391,R03,166.4,124.4,15.9,26,0.7478
2024-07-01,E0391,R03,166.4,123.6,18.1,24.7,0.7427
2024-08-01,E0391,R03,158.4,114.5,17.3,26.6,0.7228
2024-09-01,E0391,R03,150.4,105.9,14.9,29.6,0.7042
2024-10-01,E0391,R03,166.4,110.9,14.8,40.7,0.6665
2024-11-01,E0391,R03,166.4,136.9,18.7,10.8,0.8225
2024-12-01,E0391,R03,158.4,93.6,21.1,43.7,0.5908
2025-01-01,E0391,R03,150.4,105.6,18.9,25.9,0.702
2025-02-01,E0391,R03,158.4,129.2,12.3,16.9,0.8158
2025-03-01,E0391,R03,150.4,120.3,16.8,13.3,0.7997
2025-04-01,E0391,R03,142.4,114.6,17,10.8,0.8049
2025-05-01,E0391,R03,150.4,104.4,14.7,31.3,0.6941
2025-06-01,E0391,R03,166.4,116.5,15.8,34.1,0.7003
2025-07-01,E0391,R03,150.4,110.9,13.5,26,0.7375
2025-08-01,E0391,R03,158.4,120.4,20.4,17.6,0.7604
2025-09-01,E0391,R03,158.4,124.1,14.4,20,0.7832
2025-10-01,E0391,R03,150.4,113.4,20.1,16.9,0.7539
2024-07-01,E0426,R03,158.4,124.6,21.6,12.2,0.7865
2024-08-01,E0426,R03,158.4,120.2,23.3,14.9,0.7587
2024-09-01,E0426,R03,166.4,124.2,15.1,27.1,0.7464
2024-10-01,E0426,R03,166.4,114.8,6.7,45,0.6898
2024-11-01,E0426,R03,166.4,118.5,22.8,25.1,0.7124
2024-12-01,E0426,R03,158.4,104.7,9.5,44.2,0.6609
2025-01-01,E0426,R03,158.4,113.6,17.4,27.5,0.717
2025-02-01,E0426,R03,150.4,113.9,16.9,19.6,0.7574
2025-03-01,E0426,R03,166.4,111.7,15.7,39,0.6715
2025-04-01,E0426,R03,166.4,137.1,13.7,15.7,0.8236
2025-05-01,E0426,R03,166.4,133.7,17.8,14.8,0.8036
2025-06-01,E0426,R03,150.4,111.4,11.9,27,0.741
2025-07-01,E0426,R03,158.4,116.5,13.1,28.9,0.7354
2025-08-01,E0426,R03,142.4,98.3,12.8,31.4,0.6901
2025-09-01,E0426,R03,158.4,107,22,29.4,0.6756
2025-10-01,E0426,R03,158.4,119.5,21.2,17.8,0.7542
2025-11-01,E0426,R03,158.4,119.5,15.2,23.7,0.7545
2025-12-01,E0426,R03,166.4,119.5,16.8,30.1,0.718
2026-01-01,E0426,R03,158.4,101.9,17.9,38.6,0.6436
2026-02-01,E0426,R03,166.4,110.4,9.8,46.2,0.6637
2026-03-01,E0426,R03,158.4,108.2,10.7,39.5,0.6831
2026-04-01,E0426,R03,166.4,115.1,25.9,25.4,0.6919
2026-05-01,E0426,R03,158.4,129.8,19.3,9.2,0.8197
2026-06-01,E0426,R03,158.4,123.7,10.4,24.3,0.7808
2024-05-01,E0427,R02,158.4,135.5,22.8,0.1,0.8557
2024-06-01,E0427,R02,150.4,110.2,10.4,29.8,0.7328
2024-07-01,E0427,R02,166.4,120.5,17.1,28.8,0.724
2024-08-01,E0427,R02,166.4,125.3,13.7,27.4,0.7529
2024-09-01,E0427,R02,150.4,115,15.9,19.5,0.7645
2024-10-01,E0427,R02,158.4,113.4,15.8,29.2,0.716
2024-11-01,E0427,R02,166.4,102.5,11.4,52.5,0.6162
2024-12-01,E0427,R02,150.4,101.9,22.7,25.8,0.6777
2025-01-01,E0427,R02,158.4,118.5,10.5,29.4,0.7479
2025-02-01,E0427,R02,158.4,112.8,14.3,31.4,0.712
2025-03-01,E0427,R02,158.4,132.4,16.3,9.7,0.8359
2025-04-01,E0427,R02,150.4,119.7,15,15.7,0.7958
2025-05-01,E0427,R02,166.4,131.4,23.2,11.7,0.7899
2025-06-01,E0427,R02,150.4,118.6,9,22.9,0.7883
2025-07-01,E0427,R02,150.4,111.9,16.4,22.1,0.744
2025-08-01,E0427,R02,150.4,100.5,14.8,35.1,0.6685
2025-09-01,E0427,R02,150.4,122.5,22,5.9,0.8145
2025-10-01,E0427,R02,142.4,98,15,29.4,0.6884
2025-11-01,E0427,R02,158.4,132.1,18.2,8.1,0.8339
2025-12-01,E0427,R02,166.4,119.6,15,31.8,0.7188
2026-01-01,E0427,R02,158.4,110.9,13,34.5,0.7002
2026-02-01,E0427,R02,166.4,103,17.5,46,0.6187
2026-03-01,E0427,R02,166.4,137.4,18.4,10.5,0.826
2026-04-01,E0427,R02,158.4,112.9,21.9,23.6,0.7128
2026-05-01,E0427,R02,158.4,127.5,17.3,13.6,0.8048
2026-06-01,E0427,R02,166.4,125.1,16.4,24.8,0.7519
2025-06-01,E0454,R03,158.4,117.6,15.7,25.1,0.7422
2025-07-01,E0454,R03,166.4,130.2,18.1,18.1,0.7827
2025-08-01,E0454,R03,166.4,125.2,21.2,20.1,0.7523
2025-09-01,E0454,R03,150.4,95.3,13.4,41.8,0.6333
2025-10-01,E0454,R03,158.4,104.8,20,33.6,0.6617
2025-11-01,E0454,R03,158.4,114.6,19.9,24,0.7234
2025-12-01,E0454,R03,158.4,124.9,17.5,15.9,0.7885
2026-01-01,E0454,R03,166.4,98.5,11.4,56.5,0.5919
2026-02-01,E0454,R03,150.4,82.9,13.9,53.6,0.5514
2026-03-01,E0454,R03,158.4,127.2,15.2,16,0.8032
2026-04-01,E0454,R03,150.4,110.5,17.1,22.8,0.735
2026-05-01,E0454,R03,158.4,120.1,17.7,20.6,0.758
2026-06-01,E0454,R03,166.4,131.2,22.4,12.8,0.7884
2025-10-01,E0470,R03,166.4,136.5,15.1,14.8,0.8204
2025-11-01,E0470,R03,150.4,115.8,19.4,15.2,0.7697
2025-12-01,E0470,R03,166.4,123.5,12.6,30.4,0.742
2026-01-01,E0470,R03,166.4,110.1,23.3,33.1,0.6615
2026-02-01,E0470,R03,158.4,108.8,12.4,37.3,0.6866
2026-03-01,E0470,R03,158.4,120.5,13.1,24.8,0.7609
2026-04-01,E0470,R03,158.4,126.4,16.9,15.1,0.7983
2026-05-01,E0470,R03,150.4,120.4,14.8,15.2,0.8006
2026-06-01,E0470,R03,166.4,130.3,16.7,19.4,0.7832
2026-05-01,E0493,R01,150.4,108.7,18.6,23.2,0.7225
2026-06-01,E0493,R01,150.4,120.8,11.4,18.1,0.8033
2026-02-01,E0499,R03,158.4,102.6,17.8,38,0.648
2026-03-01,E0499,R03,166.4,130,17.9,18.5,0.7812
2026-04-01,E0499,R03,158.4,141.4,17,0,0.8925
2026-05-01,E0499,R03,158.4,135,19.1,4.3,0.852
2026-06-01,E0499,R03,150.4,119.6,15.2,15.6,0.7951
2026-01-01,E0501,R04,158.4,111.2,21.7,25.5,0.7018
2026-02-01,E0501,R04,166.4,135.5,17.5,13.5,0.8142
2026-03-01,E0501,R04,166.4,120.7,16,29.7,0.7254
2026-04-01,E0501,R04,150.4,116.2,10.9,23.3,0.7727
2026-05-01,E0501,R04,158.4,129.7,16.2,12.4,0.8191
2026-06-01,E0501,R04,158.4,135.6,21.9,0.8,0.8564
