gl_row_id,month_start,account_id,department_id,region_id,customer_id,project_id,business_line,amount_usd,source_system,entry_type
GL0014586,2023-12-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014587,2024-01-01,A6300,D10,R02,,,Corporate,71116.31,Payroll,Personnel Cost
GL0014588,2024-02-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014589,2024-03-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014590,2024-04-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014591,2024-05-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014592,2024-06-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014593,2024-07-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014594,2024-08-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014595,2024-09-01,A6300,D10,R02,,,Corporate,89788.68,Payroll,Personnel Cost
GL0014596,2024-10-01,A6300,D10,R02,,,Corporate,103767.43,Payroll,Personnel Cost
GL0014597,2024-11-01,A6300,D10,R02,,,Corporate,103767.43,Payroll,Personnel Cost
GL0014598,2024-12-01,A6300,D10,R02,,,Corporate,103767.43,Payroll,Personnel Cost
GL0014599,2025-01-01,A6300,D10,R02,,,Corporate,107399.29,Payroll,Personnel Cost
GL0014600,2025-02-01,A6300,D10,R02,,,Corporate,107399.29,Payroll,Personnel Cost
GL0014601,2025-03-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014602,2025-04-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014603,2025-05-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014604,2025-06-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014605,2025-07-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014606,2025-08-01,A6300,D10,R02,,,Corporate,94547.03,Payroll,Personnel Cost
GL0014607,2023-01-01,A5020,D03,R03,,,Services,304415.78,Payroll,Personnel Cost
GL0014608,2023-02-01,A5020,D03,R03,,,Services,304415.78,Payroll,Personnel Cost
GL0014609,2023-03-01,A5020,D03,R03,,,Services,304415.78,Payroll,Personnel Cost
GL0014610,2023-04-01,A5020,D03,R03,,,Services,315084.21,Payroll,Personnel Cost
GL0014611,2023-05-01,A5020,D03,R03,,,Services,315084.21,Payroll,Personnel Cost
GL0014612,2023-06-01,A5020,D03,R03,,,Services,315084.21,Payroll,Personnel Cost
GL0014613,2023-07-01,A5020,D03,R03,,,Services,315084.21,Payroll,Personnel Cost
GL0014614,2023-08-01,A5020,D03,R03,,,Services,300622,Payroll,Personnel Cost
GL0014615,2023-09-01,A5020,D03,R03,,,Services,300622,Payroll,Personnel Cost
GL0014616,2023-10-01,A5020,D03,R03,,,Services,300622,Payroll,Personnel Cost
GL0014617,2023-11-01,A5020,D03,R03,,,Services,300622,Payroll,Personnel Cost
GL0014618,2023-12-01,A5020,D03,R03,,,Services,286248.36,Payroll,Personnel Cost
GL0014619,2024-01-01,A5020,D03,R03,,,Services,296267.07,Payroll,Personnel Cost
GL0014620,2024-02-01,A5020,D03,R03,,,Services,296267.07,Payroll,Personnel Cost
GL0014621,2024-03-01,A5020,D03,R03,,,Services,296267.07,Payroll,Personnel Cost
GL0014622,2024-04-01,A5020,D03,R03,,,Services,296267.07,Payroll,Personnel Cost
GL0014623,2024-05-01,A5020,D03,R03,,,Services,296267.07,Payroll,Personnel Cost
GL0014624,2024-06-01,A5020,D03,R03,,,Services,310571,Payroll,Personnel Cost
GL0014625,2024-07-01,A5020,D03,R03,,,Services,321616.53,Payroll,Personnel Cost
GL0014626,2024-08-01,A5020,D03,R03,,,Services,321616.53,Payroll,Personnel Cost
GL0014627,2024-09-01,A5020,D03,R03,,,Services,321616.53,Payroll,Personnel Cost
GL0014628,2024-10-01,A5020,D03,R03,,,Services,321616.53,Payroll,Personnel Cost
GL0014629,2024-11-01,A5020,D03,R03,,,Services,321616.53,Payroll,Personnel Cost
GL0014630,2024-12-01,A5020,D03,R03,,,Services,312130.95,Payroll,Personnel Cost
GL0014631,2025-01-01,A5020,D03,R03,,,Services,323055.52,Payroll,Personnel Cost
GL0014632,2025-02-01,A5020,D03,R03,,,Services,323055.52,Payroll,Personnel Cost
GL0014633,2025-03-01,A5020,D03,R03,,,Services,323055.52,Payroll,Personnel Cost
GL0014634,2025-04-01,A5020,D03,R03,,,Services,308003.68,Payroll,Personnel Cost
GL0014635,2025-05-01,A5020,D03,R03,,,Services,308003.68,Payroll,Personnel Cost
GL0014636,2025-06-01,A5020,D03,R03,,,Services,317262.73,Payroll,Personnel Cost
GL0014637,2025-07-01,A5020,D03,R03,,,Services,317262.73,Payroll,Personnel Cost
GL0014638,2025-08-01,A5020,D03,R03,,,Services,317262.73,Payroll,Personnel Cost
GL0014639,2025-09-01,A5020,D03,R03,,,Services,317262.73,Payroll,Personnel Cost
GL0014640,2025-10-01,A5020,D03,R03,,,Services,329403.96,Payroll,Personnel Cost
GL0014641,2025-11-01,A5020,D03,R03,,,Services,314599.39,Payroll,Personnel Cost
GL0014642,2025-12-01,A5020,D03,R03,,,Services,314599.39,Payroll,Personnel Cost
GL0014643,2026-01-01,A5020,D03,R03,,,Services,325610.38,Payroll,Personnel Cost
GL0014644,2026-02-01,A5020,D03,R03,,,Services,339915.9,Payroll,Personnel Cost
GL0014645,2026-03-01,A5020,D03,R03,,,Services,339915.9,Payroll,Personnel Cost
GL0014646,2026-04-01,A5020,D03,R03,,,Services,339915.9,Payroll,Personnel Cost
GL0014647,2026-05-01,A5020,D03,R03,,,Services,339915.9,Payroll,Personnel Cost
GL0014648,2026-06-01,A5020,D03,R03,,,Services,339915.9,Payroll,Personnel Cost
GL0014649,2023-01-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014650,2023-02-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014651,2023-03-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014652,2023-04-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014653,2023-05-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014654,2023-06-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014655,2023-07-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014656,2023-08-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014657,2023-09-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014658,2023-10-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014659,2023-11-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014660,2023-12-01,A6120,D05,R04,,,Corporate,36102.19,Payroll,Personnel Cost
GL0014661,2024-01-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014662,2024-02-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014663,2024-03-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014664,2024-04-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014665,2024-05-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014666,2024-06-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014667,2024-07-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014668,2024-08-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014669,2024-09-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014670,2024-10-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014671,2024-11-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014672,2024-12-01,A6120,D05,R04,,,Corporate,37365.75,Payroll,Personnel Cost
GL0014673,2025-01-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014674,2025-02-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014675,2025-03-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014676,2025-04-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014677,2025-05-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014678,2025-06-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014679,2025-07-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014680,2025-08-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014681,2025-09-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014682,2025-10-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014683,2025-11-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014684,2025-12-01,A6120,D05,R04,,,Corporate,38673.57,Payroll,Personnel Cost
GL0014685,2026-01-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014686,2026-02-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014687,2026-03-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014688,2026-04-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014689,2026-05-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014690,2026-06-01,A6120,D05,R04,,,Corporate,40027.15,Payroll,Personnel Cost
GL0014691,2023-01-01,A6300,D07,R02,,,Corporate,67216.83,Payroll,Personnel Cost
GL0014692,2023-02-01,A6300,D07,R02,,,Corporate,67216.83,Payroll,Personnel Cost
GL0014693,2023-03-01,A6300,D07,R02,,,Corporate,67216.83,Payroll,Personnel Cost
GL0014694,2025-09-01,A6300,D10,R02,,,Corporate,78650.58,Payroll,Personnel Cost
GL0014695,2025-10-01,A6300,D10,R02,,,Corporate,59324.68,Payroll,Personnel Cost
GL0014696,2025-11-01,A6300,D10,R02,,,Corporate,44856.67,Payroll,Personnel Cost
GL0014697,2025-12-01,A6300,D10,R02,,,Corporate,44856.67,Payroll,Personnel Cost
GL0014698,2026-01-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014699,2026-02-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014700,2026-03-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014701,2026-04-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014702,2026-05-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014703,2026-06-01,A6300,D10,R02,,,Corporate,46426.66,Payroll,Personnel Cost
GL0014704,2023-01-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014705,2023-02-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014706,2023-03-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014707,2023-04-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014708,2023-05-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014709,2023-06-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014710,2023-07-01,A5010,D02,R02,,,Subscription,79240.89,Payroll,Personnel Cost
GL0014711,2023-08-01,A5010,D02,R02,,,Subscription,85473.21,Payroll,Personnel Cost
GL0014712,2023-09-01,A5010,D02,R02,,,Subscription,100067.7,Payroll,Personnel Cost
GL0014713,2023-10-01,A5010,D02,R02,,,Subscription,100067.7,Payroll,Personnel Cost
GL0014714,2023-11-01,A5010,D02,R02,,,Subscription,100067.7,Payroll,Personnel Cost
GL0014715,2023-12-01,A5010,D02,R02,,,Subscription,100067.7,Payroll,Personnel Cost
GL0014716,2024-01-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014717,2024-02-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014718,2024-03-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014719,2024-04-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014720,2024-05-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014721,2024-06-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014722,2024-07-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014723,2024-08-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014724,2024-09-01,A5010,D02,R02,,,Subscription,103570.08,Payroll,Personnel Cost
GL0014725,2024-10-01,A5010,D02,R02,,,Subscription,114399.39,Payroll,Personnel Cost
GL0014726,2024-11-01,A5010,D02,R02,,,Subscription,114399.39,Payroll,Personnel Cost
GL0014727,2024-12-01,A5010,D02,R02,,,Subscription,114399.39,Payroll,Personnel Cost
GL0014728,2025-01-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014729,2025-02-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014730,2025-03-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014731,2025-04-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014732,2025-05-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014733,2025-06-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014734,2025-07-01,A5010,D02,R02,,,Subscription,118403.35,Payroll,Personnel Cost
GL0014735,2025-08-01,A5010,D02,R02,,,Subscription,134562.23,Payroll,Personnel Cost
GL0014736,2025-09-01,A5010,D02,R02,,,Subscription,134562.23,Payroll,Personnel Cost
GL0014737,2025-10-01,A5010,D02,R02,,,Subscription,134562.23,Payroll,Personnel Cost
GL0014738,2025-11-01,A5010,D02,R02,,,Subscription,134562.23,Payroll,Personnel Cost
GL0014739,2025-12-01,A5010,D02,R02,,,Subscription,134562.23,Payroll,Personnel Cost
GL0014740,2026-01-01,A5010,D02,R02,,,Subscription,139271.91,Payroll,Personnel Cost
GL0014741,2026-02-01,A5010,D02,R02,,,Subscription,139271.91,Payroll,Personnel Cost
GL0014742,2026-03-01,A5010,D02,R02,,,Subscription,139271.91,Payroll,Personnel Cost
GL0014743,2026-04-01,A5010,D02,R02,,,Subscription,139271.91,Payroll,Personnel Cost
GL0014744,2026-05-01,A5010,D02,R02,,,Subscription,139271.91,Payroll,Personnel Cost
GL0014745,2026-06-01,A5010,D02,R02,,,Subscription,126668.66,Payroll,Personnel Cost
GL0014746,2023-01-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014747,2023-02-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014748,2023-03-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014749,2023-04-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014750,2023-05-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014751,2023-06-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014752,2023-07-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014753,2023-08-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014754,2023-09-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014755,2023-10-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014756,2023-11-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014757,2023-12-01,A6300,D11,R01,,,Corporate,70112.54,Payroll,Personnel Cost
GL0014758,2024-01-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014759,2024-02-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014760,2024-03-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014761,2024-04-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014762,2024-05-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014763,2024-06-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014764,2024-07-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014765,2024-08-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014766,2024-09-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014767,2024-10-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014768,2024-11-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014769,2024-12-01,A6300,D11,R01,,,Corporate,72566.48,Payroll,Personnel Cost
GL0014770,2025-01-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014771,2025-02-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014772,2025-03-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014773,2025-04-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014774,2025-05-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014775,2025-06-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014776,2025-07-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014777,2025-08-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014778,2025-09-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014779,2025-10-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014780,2025-11-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014781,2025-12-01,A6300,D11,R01,,,Corporate,75106.31,Payroll,Personnel Cost
GL0014782,2026-01-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014783,2026-02-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014784,2026-03-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014785,2026-04-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014786,2026-05-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014787,2026-06-01,A6300,D11,R01,,,Corporate,77735.02,Payroll,Personnel Cost
GL0014788,2023-01-01,A6300,D08,R03,,,Corporate,30746.44,Payroll,Personnel Cost
GL0014789,2023-02-01,A6300,D08,R03,,,Corporate,40571.98,Payroll,Personnel Cost
GL0014790,2023-03-01,A6300,D08,R03,,,Corporate,40571.98,Payroll,Personnel Cost
GL0014791,2023-04-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014792,2023-05-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014793,2023-06-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014794,2023-07-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014795,2023-08-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014796,2023-09-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014797,2023-10-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014798,2023-11-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014799,2023-12-01,A6300,D08,R03,,,Corporate,51255.15,Payroll,Personnel Cost
GL0014800,2024-01-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014801,2024-02-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014802,2024-03-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014803,2024-04-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014804,2024-05-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014805,2024-06-01,A6300,D08,R03,,,Corporate,53049.09,Payroll,Personnel Cost
GL0014806,2024-07-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014807,2024-08-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014808,2024-09-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014809,2024-10-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014810,2024-11-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014811,2024-12-01,A6300,D08,R03,,,Corporate,68006.05,Payroll,Personnel Cost
GL0014812,2025-01-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014813,2025-02-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014814,2025-03-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014815,2025-04-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014816,2025-05-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014817,2025-06-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014818,2025-07-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014819,2025-08-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014820,2025-09-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014821,2025-10-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014822,2025-11-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014823,2025-12-01,A6300,D08,R03,,,Corporate,70386.26,Payroll,Personnel Cost
GL0014824,2026-01-01,A6300,D08,R03,,,Corporate,72849.78,Payroll,Personnel Cost
GL0014825,2026-02-01,A6300,D08,R03,,,Corporate,84225.8,Payroll,Personnel Cost
GL0014826,2026-03-01,A6300,D08,R03,,,Corporate,84225.8,Payroll,Personnel Cost
GL0014827,2026-04-01,A6300,D08,R03,,,Corporate,84225.8,Payroll,Personnel Cost
GL0014828,2026-05-01,A6300,D08,R03,,,Corporate,84225.8,Payroll,Personnel Cost
GL0014829,2026-06-01,A6300,D08,R03,,,Corporate,84225.8,Payroll,Personnel Cost
GL0014830,2023-01-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014831,2023-02-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014832,2023-03-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014833,2023-04-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014834,2023-05-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014835,2023-06-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014836,2023-07-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014837,2023-08-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014838,2023-09-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014839,2023-10-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014840,2023-11-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014841,2023-12-01,A5010,D02,R04,,,Subscription,34178.31,Payroll,Personnel Cost
GL0014842,2024-01-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014843,2024-02-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014844,2024-03-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014845,2024-04-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014846,2024-05-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014847,2024-06-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014848,2024-07-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014849,2024-08-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014850,2024-09-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014851,2024-10-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014852,2024-11-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014853,2024-12-01,A5010,D02,R04,,,Subscription,35374.54,Payroll,Personnel Cost
GL0014854,2025-01-01,A5010,D02,R04,,,Subscription,36612.66,Payroll,Personnel Cost
GL0014855,2025-02-01,A5010,D02,R04,,,Subscription,36612.66,Payroll,Personnel Cost
GL0014856,2025-03-01,A5010,D02,R04,,,Subscription,36612.66,Payroll,Personnel Cost
GL0014857,2025-04-01,A5010,D02,R04,,,Subscription,36612.66,Payroll,Personnel Cost
GL0014858,2025-05-01,A5010,D02,R04,,,Subscription,28280.15,Payroll,Personnel Cost
GL0014859,2025-06-01,A5010,D02,R04,,,Subscription,28280.15,Payroll,Personnel Cost
