month_start,customer_id,customer_name,segment,industry,region_name,subscription_revenue_usd,services_revenue_usd,total_revenue_usd,ending_arr_usd
2025-11-01,C0105,"Clearwater Foods 105",Enterprise,Technology,"US East",129370.49,0.0,129370.49,1552445.88
2025-11-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",102804.62,437393.49,540198.11,1233655.44
2025-11-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",45410.45,49277.79,94688.24,544925.4
2025-11-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1941.19,0.0,1941.19,23294.28
2025-11-01,C0126,"Beacon Health 126",SMB,Energy,"US East",4722.42,0.0,4722.42,56669.04
2025-11-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",18726.14,0.0,18726.14,224713.68
2025-11-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",61910.6,0.0,61910.6,742927.2
2025-11-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2918.1,0.0,2918.1,35017.2
2025-11-01,C0141,"Ironwood Foods 141",Mid-Market,Technology,"US East",14592.17,0.0,14592.17,175106.04
2025-11-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6869.84,0.0,6869.84,82438.08
2025-11-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",45198.73,0.0,45198.73,542384.76
2025-11-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",21086.76,0.0,21086.76,253041.12
2025-11-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",108199.95,71927.55,180127.5,1298399.4
2025-11-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",46366.62,0.0,46366.62,556399.44
2025-11-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",16538.23,0.0,16538.23,198458.76
2025-11-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2687.44,0.0,2687.44,32249.28
2025-11-01,C0186,"Atlas Technology 186",Enterprise,"Business Services","US East",31771.06,0.0,31771.06,0.0
2025-11-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",10745.13,32979.56,43724.69,132799.32
2025-11-01,C0197,"BluePeak Financial 197",SMB,"Financial Services","US East",2426.48,0.0,2426.48,29117.76
2025-11-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13452.04,0.0,13452.04,161424.48
2025-11-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",12280.24,39654.08,51934.32,147362.88
2025-11-01,C0206,"Evergreen Technology 206",Mid-Market,Energy,"US East",12594.95,0.0,12594.95,151139.4
2025-11-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",16210.06,0.0,16210.06,194520.72
2025-11-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",15759.56,0.0,15759.56,189114.72
2025-11-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",126990.8,0.0,126990.8,1523889.6
2025-11-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",13827.8,0.0,13827.8,165933.6
2025-11-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",26020.89,0.0,26020.89,312250.68
2025-11-01,C0237,"Vantage Media 237",Mid-Market,Manufacturing,"US East",17145.93,0.0,17145.93,205751.16
2025-11-01,C0238,"BluePeak Logistics 238",Mid-Market,Manufacturing,"US East",19875.73,64898.81,84774.54,238508.76
2025-11-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3654.98,0.0,3654.98,43859.76
2025-11-01,C0246,"BluePeak Mobility 246",SMB,Manufacturing,"US East",3933.45,12508.57,16442.02,48240.12
2025-11-01,C0258,"Frontier Media 258",Mid-Market,Manufacturing,"US East",7382.13,0.0,7382.13,88585.56
2025-11-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",18661.32,0.0,18661.32,223935.84
2025-11-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",15386.43,0.0,15386.43,184637.16
2025-11-01,C0261,"Summit Energy 261",SMB,"Business Services","US East",4250.88,0.0,4250.88,51010.56
2025-11-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",96208.81,0.0,96208.81,1154505.72
2025-11-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",52768.39,0.0,52768.39,633220.68
2025-11-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3905.05,0.0,3905.05,46860.6
2025-11-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",61890.25,0.0,61890.25,742683.0
2025-11-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3809.76,0.0,3809.76,45717.12
2025-11-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",13752.02,0.0,13752.02,165024.24
2025-11-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4179.9,8005.16,12185.06,51535.68
2025-11-01,C0279,"Vantage Mobility 279",SMB,"Business Services","US East",2613.21,0.0,2613.21,31358.52
2025-11-01,C0287,"Westbridge Technology 287",Enterprise,"Retail and E-commerce","US East",81028.26,0.0,81028.26,972339.12
2025-11-01,C0291,"Harbor Media 291",Enterprise,Energy,"US East",66065.79,0.0,66065.79,792789.48
2025-11-01,C0294,"Nova Logistics 294",Enterprise,Technology,"US East",76988.45,216445.49,293433.94,937514.52
2025-11-01,C0295,"Beacon Technology 295",Enterprise,Manufacturing,"US East",82429.59,0.0,82429.59,989155.08
2025-11-01,C0297,"Frontier Health 297",Mid-Market,Technology,"US East",19567.21,0.0,19567.21,234806.52
2025-12-01,C0001,"BrightPath Insurance 001",Enterprise,"Business Services","US East",157805.49,0.0,157805.49,1893665.88
2025-12-01,C0002,"Crescent Health 002",Mid-Market,Healthcare,"US East",6365.59,0.0,6365.59,76387.08
2025-12-01,C0004,"Lakeview Education 004",Enterprise,Manufacturing,"US East",46902.62,0.0,46902.62,562831.44
2025-12-01,C0014,"Meridian Technology 014",SMB,"Business Services","US East",2792.02,0.0,2792.02,33504.24
2025-12-01,C0015,"Highland Manufacturing 015",SMB,Healthcare,"US East",2875.57,0.0,2875.57,35016.72
2025-12-01,C0024,"Northstar Technology 024",Mid-Market,Energy,"US East",10628.42,0.0,10628.42,127541.04
2025-12-01,C0026,"Northstar Energy 026",SMB,Logistics,"US East",6791.6,0.0,6791.6,81499.2
2025-12-01,C0028,"Northstar Technology 028",Enterprise,Healthcare,"US East",49021.01,200177.06,249198.07,588252.12
2025-12-01,C0030,"Lakeview Health 030",Enterprise,Manufacturing,"US East",124573.62,0.0,124573.62,1494883.44
2025-12-01,C0031,"Stonegate Energy 031",Enterprise,"Retail and E-commerce","US East",42249.97,0.0,42249.97,1013999.4
2025-12-01,C0034,"Westbridge Energy 034",Mid-Market,Manufacturing,"US East",9881.99,68907.86,78789.85,118583.88
2025-12-01,C0036,"Redwood Education 036",Enterprise,Technology,"US East",133272.63,0.0,133272.63,1599271.56
2025-12-01,C0037,"Highland Insurance 037",Enterprise,Energy,"US East",154147.54,0.0,154147.54,1849770.48
2025-12-01,C0038,"Ironwood Logistics 038",Mid-Market,Energy,"US East",10509.27,0.0,10509.27,126111.24
2025-12-01,C0054,"Cedar Technology 054",Mid-Market,"Financial Services","US East",6846.43,0.0,6846.43,82157.16
2025-12-01,C0058,"Frontier Manufacturing 058",Enterprise,"Retail and E-commerce","US East",42385.06,0.0,42385.06,508620.72
2025-12-01,C0062,"BluePeak Media 062",SMB,Healthcare,"US East",4807.1,0.0,4807.1,57685.2
2025-12-01,C0067,"Crescent Manufacturing 067",SMB,Energy,"US East",6131.97,0.0,6131.97,73583.64
2025-12-01,C0068,"Westbridge Logistics 068",Mid-Market,Manufacturing,"US East",18380.05,0.0,18380.05,220560.6
2025-12-01,C0080,"Beacon Technology 080",Enterprise,Logistics,"US East",99205.38,0.0,99205.38,1190464.56
2025-12-01,C0083,"Crescent Mobility 083",SMB,Manufacturing,"US East",4336.75,0.0,4336.75,52041.0
2025-12-01,C0086,"Crescent Manufacturing 086",Mid-Market,Healthcare,"US East",16416.85,0.0,16416.85,197002.2
2025-12-01,C0095,"BrightPath Technology 095",Mid-Market,Healthcare,"US East",19533.38,0.0,19533.38,234400.56
2025-12-01,C0097,"Westbridge Insurance 097",Mid-Market,"Financial Services","US East",19622.13,0.0,19622.13,235465.56
2025-12-01,C0098,"Highland Financial 098",Enterprise,Logistics,"US East",92931.93,0.0,92931.93,1115183.16
2025-12-01,C0105,"Clearwater Foods 105",Enterprise,Technology,"US East",129370.49,0.0,129370.49,1552445.88
2025-12-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",102804.62,218696.74,321501.36,1233655.44
2025-12-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",45410.45,0.0,45410.45,544925.4
2025-12-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1941.19,0.0,1941.19,23294.28
2025-12-01,C0126,"Beacon Health 126",SMB,Energy,"US East",4722.42,0.0,4722.42,56669.04
2025-12-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",18726.14,0.0,18726.14,224713.68
2025-12-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",61910.6,0.0,61910.6,742927.2
2025-12-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2918.1,0.0,2918.1,35017.2
2025-12-01,C0141,"Ironwood Foods 141",Mid-Market,Technology,"US East",14592.17,0.0,14592.17,175106.04
2025-12-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6869.84,0.0,6869.84,82438.08
2025-12-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",45198.73,0.0,45198.73,542384.76
2025-12-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",21086.76,0.0,21086.76,253041.12
2025-12-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",108199.95,86296.0,194495.95,1298399.4
2025-12-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",46366.62,0.0,46366.62,556399.44
2025-12-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",16538.23,0.0,16538.23,198458.76
2025-12-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2687.44,0.0,2687.44,32249.28
2025-12-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",11066.61,37635.27,48701.88,132799.32
2025-12-01,C0197,"BluePeak Financial 197",SMB,"Financial Services","US East",2426.48,0.0,2426.48,29117.76
2025-12-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13452.04,0.0,13452.04,161424.48
2025-12-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",12280.24,22030.04,34310.28,147362.88
2025-12-01,C0206,"Evergreen Technology 206",Mid-Market,Energy,"US East",13084.2,0.0,13084.2,162881.4
2025-12-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",16210.06,0.0,16210.06,194520.72
2025-12-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",15759.56,0.0,15759.56,189114.72
2025-12-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",126990.8,0.0,126990.8,1523889.6
2025-12-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",13827.8,0.0,13827.8,165933.6
2025-12-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",26020.89,0.0,26020.89,312250.68
2025-12-01,C0237,"Vantage Media 237",Mid-Market,Manufacturing,"US East",17145.93,0.0,17145.93,205751.16
2025-12-01,C0238,"BluePeak Logistics 238",Mid-Market,Manufacturing,"US East",19875.73,0.0,19875.73,238508.76
2025-12-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3654.98,0.0,3654.98,43859.76
2025-12-01,C0246,"BluePeak Mobility 246",SMB,Manufacturing,"US East",4020.01,11684.79,15704.8,48240.12
2025-12-01,C0258,"Frontier Media 258",Mid-Market,Manufacturing,"US East",7382.13,0.0,7382.13,88585.56
2025-12-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",18661.32,0.0,18661.32,223935.84
2025-12-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",15386.43,0.0,15386.43,184637.16
2025-12-01,C0261,"Summit Energy 261",SMB,"Business Services","US East",4250.88,0.0,4250.88,51010.56
2025-12-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",96208.81,0.0,96208.81,1154505.72
2025-12-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",52768.39,0.0,52768.39,633220.68
2025-12-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3905.05,0.0,3905.05,46860.6
2025-12-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",61890.25,0.0,61890.25,742683.0
2025-12-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3809.76,0.0,3809.76,45717.12
2025-12-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",13752.02,0.0,13752.02,165024.24
2025-12-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4294.64,0.0,4294.64,51535.68
2025-12-01,C0279,"Vantage Mobility 279",SMB,"Business Services","US East",2613.21,0.0,2613.21,31358.52
2025-12-01,C0287,"Westbridge Technology 287",Enterprise,"Retail and E-commerce","US East",81028.26,0.0,81028.26,972339.12
2025-12-01,C0291,"Harbor Media 291",Enterprise,Energy,"US East",66065.79,0.0,66065.79,792789.48
2025-12-01,C0294,"Nova Logistics 294",Enterprise,Technology,"US East",78126.21,0.0,78126.21,937514.52
2025-12-01,C0295,"Beacon Technology 295",Enterprise,Manufacturing,"US East",87798.39,0.0,87798.39,1118006.28
2025-12-01,C0297,"Frontier Health 297",Mid-Market,Technology,"US East",19567.21,0.0,19567.21,234806.52
2026-01-01,C0001,"BrightPath Insurance 001",Enterprise,"Business Services","US East",157805.49,0.0,157805.49,1893665.88
2026-01-01,C0002,"Crescent Health 002",Mid-Market,Healthcare,"US East",6365.59,0.0,6365.59,76387.08
2026-01-01,C0004,"Lakeview Education 004",Enterprise,Manufacturing,"US East",46902.62,0.0,46902.62,562831.44
2026-01-01,C0014,"Meridian Technology 014",SMB,"Business Services","US East",2792.02,0.0,2792.02,33504.24
2026-01-01,C0015,"Highland Manufacturing 015",SMB,Healthcare,"US East",2918.06,0.0,2918.06,35016.72
2026-01-01,C0024,"Northstar Technology 024",Mid-Market,Energy,"US East",10628.42,0.0,10628.42,127541.04
2026-01-01,C0026,"Northstar Energy 026",SMB,Logistics,"US East",6791.6,0.0,6791.6,81499.2
2026-01-01,C0028,"Northstar Technology 028",Enterprise,Healthcare,"US East",49021.01,159086.51,208107.52,588252.12
2026-01-01,C0030,"Lakeview Health 030",Enterprise,Manufacturing,"US East",131633.79,0.0,131633.79,1664327.52
2026-01-01,C0031,"Stonegate Energy 031",Enterprise,"Retail and E-commerce","US East",84499.95,0.0,84499.95,1013999.4
2026-01-01,C0034,"Westbridge Energy 034",Mid-Market,Manufacturing,"US East",9881.99,87422.2,97304.19,118583.88
2026-01-01,C0036,"Redwood Education 036",Enterprise,Technology,"US East",133272.63,0.0,133272.63,1599271.56
2026-01-01,C0037,"Highland Insurance 037",Enterprise,Energy,"US East",154147.54,45807.09,199954.63,1849770.48
2026-01-01,C0038,"Ironwood Logistics 038",Mid-Market,Energy,"US East",10509.27,0.0,10509.27,126111.24
2026-01-01,C0043,"Vantage Foods 043",Mid-Market,"Retail and E-commerce","US East",8946.91,0.0,8946.91,214725.72
2026-01-01,C0054,"Cedar Technology 054",Mid-Market,"Financial Services","US East",6846.43,0.0,6846.43,82157.16
2026-01-01,C0058,"Frontier Manufacturing 058",Enterprise,"Retail and E-commerce","US East",42385.06,0.0,42385.06,508620.72
2026-01-01,C0062,"BluePeak Media 062",SMB,Healthcare,"US East",4807.1,0.0,4807.1,57685.2
2026-01-01,C0067,"Crescent Manufacturing 067",SMB,Energy,"US East",6131.97,0.0,6131.97,73583.64
2026-01-01,C0068,"Westbridge Logistics 068",Mid-Market,Manufacturing,"US East",18380.05,0.0,18380.05,220560.6
2026-01-01,C0080,"Beacon Technology 080",Enterprise,Logistics,"US East",99205.38,0.0,99205.38,1190464.56
2026-01-01,C0083,"Crescent Mobility 083",SMB,Manufacturing,"US East",4336.75,0.0,4336.75,52041.0
2026-01-01,C0086,"Crescent Manufacturing 086",Mid-Market,Healthcare,"US East",16663.1,0.0,16663.1,202912.32
2026-01-01,C0095,"BrightPath Technology 095",Mid-Market,Healthcare,"US East",19533.38,0.0,19533.38,234400.56
2026-01-01,C0097,"Westbridge Insurance 097",Mid-Market,"Financial Services","US East",19622.13,0.0,19622.13,235465.56
2026-01-01,C0098,"Highland Financial 098",Enterprise,Logistics,"US East",92931.93,0.0,92931.93,1115183.16
2026-01-01,C0105,"Clearwater Foods 105",Enterprise,Technology,"US East",129370.49,0.0,129370.49,1552445.88
2026-01-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",102804.62,0.0,102804.62,1233655.44
2026-01-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",45410.45,0.0,45410.45,544925.4
2026-01-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1941.19,0.0,1941.19,23294.28
2026-01-01,C0126,"Beacon Health 126",SMB,Energy,"US East",4722.42,0.0,4722.42,56669.04
2026-01-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",18726.14,0.0,18726.14,224713.68
2026-01-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",61910.6,0.0,61910.6,742927.2
2026-01-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2918.1,0.0,2918.1,35017.2
2026-01-01,C0141,"Ironwood Foods 141",Mid-Market,Technology,"US East",14592.17,0.0,14592.17,175106.04
2026-01-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6869.84,0.0,6869.84,82438.08
2026-01-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",45198.73,0.0,45198.73,542384.76
2026-01-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",21086.76,0.0,21086.76,253041.12
2026-01-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",108199.95,79688.56,187888.51,1298399.4
2026-01-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",46366.62,0.0,46366.62,556399.44
2026-01-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",16910.34,0.0,16910.34,207389.52
2026-01-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2687.44,0.0,2687.44,32249.28
2026-01-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",11066.61,44732.23,55798.84,132799.32
2026-01-01,C0197,"BluePeak Financial 197",SMB,"Financial Services","US East",2426.48,0.0,2426.48,29117.76
2026-01-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13452.04,0.0,13452.04,161424.48
2026-01-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",12280.24,0.0,12280.24,147362.88
2026-01-01,C0206,"Evergreen Technology 206",Mid-Market,Energy,"US East",13573.45,0.0,13573.45,162881.4
2026-01-01,C0219,"Silverline Health 219",Mid-Market,Logistics,"US East",8270.43,0.0,8270.43,198490.32
2026-01-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",16210.06,0.0,16210.06,194520.72
2026-01-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",15759.56,0.0,15759.56,189114.72
2026-01-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",126990.8,0.0,126990.8,1523889.6
2026-01-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",13827.8,0.0,13827.8,165933.6
2026-01-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",26020.89,0.0,26020.89,312250.68
2026-01-01,C0237,"Vantage Media 237",Mid-Market,Manufacturing,"US East",17403.12,0.0,17403.12,211923.72
2026-01-01,C0238,"BluePeak Logistics 238",Mid-Market,Manufacturing,"US East",19875.73,0.0,19875.73,238508.76
2026-01-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3654.98,0.0,3654.98,43859.76
2026-01-01,C0246,"BluePeak Mobility 246",SMB,Manufacturing,"US East",4020.01,12083.38,16103.39,48240.12
2026-01-01,C0258,"Frontier Media 258",Mid-Market,Manufacturing,"US East",7382.13,0.0,7382.13,88585.56
2026-01-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",18661.32,0.0,18661.32,223935.84
2026-01-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",15386.43,0.0,15386.43,184637.16
2026-01-01,C0261,"Summit Energy 261",SMB,"Business Services","US East",4250.88,0.0,4250.88,51010.56
2026-01-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",96208.81,0.0,96208.81,1154505.72
2026-01-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",52768.39,0.0,52768.39,633220.68
2026-01-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3905.05,0.0,3905.05,46860.6
